empresa,marca,empreendimento,cliente,regional,obra,bloco,unidade,dt_venda,dt_chaves,carteira_sd_gerencial,saldo_devedor,data_base,total_atraso,faixa_de_atraso,dias_atraso,valor_pago_atualizado,valor_pago,status,dt_reneg,descosn,vaga,vgv
1526,LIVING,LIVING GRAND NORD,CLIENTE 2357,São Paulo,9312,01,000114,31/03/2019,01/10/2021,637496,637496.43,30/04/2021,0,0,-23,342943.48,305178.33,,,,,942674.76
1526,LIVING,LIVING GRAND NORD,CLIENTE 2358,São Paulo,9312,01,000133,31/03/2019,01/10/2021,1182,1182.08,30/04/2021,0,0,-305,864531.06,750580.11,,,,,751762.19
1429,LIVING,LIVING NORD VIEW,CLIENTE 2359,São Paulo,3707,01,000103,31/03/2021,01/10/2021,443937,445064.68,30/04/2021,0,0,0,32284.36,31685.5,,,,,476750.18
1429,LIVING,LIVING NORD VIEW,CLIENTE 2360,São Paulo,3707,01,000105,11/12/2019,01/10/2021,278127,278126.51,30/04/2021,0,0,-133,185246.51,171580.35,,,,,449706.86
1429,LIVING,LIVING NORD VIEW,CLIENTE 2361,São Paulo,3707,01,000106,31/07/2019,01/10/2021,391635,391634.84,30/04/2021,0,0,-10,84350.19,77930.51,,,,,469565.35
1429,LIVING,LIVING NORD VIEW,CLIENTE 2362,São Paulo,3707,01,000107,22/03/2021,01/10/2021,437442,437442.42,30/04/2021,0,0,-8,96779.3,95174.78,,,,,532617.2
1429,LIVING,LIVING NORD VIEW,CLIENTE 2363,São Paulo,3707,01,000108,28/02/2020,01/10/2021,427331,427331.38,30/04/2021,0,0,-30,103919.3,97893.11,,,,,525224.49
1429,LIVING,LIVING NORD VIEW,CLIENTE 2364,São Paulo,3707,01,000201,31/12/2019,01/10/2021,570269,570268.89,30/04/2021,0,0,-14,125375.33,116205.8,,,,,686474.69
1429,LIVING,LIVING NORD VIEW,CLIENTE 2365,São Paulo,3707,01,000203,31/07/2019,01/10/2021,416954,416953.53,30/04/2021,0,0,-10,75446.8,68268.12,,,,,485221.65
1429,LIVING,LIVING NORD VIEW,CLIENTE 2366,São Paulo,3707,01,000303,28/02/2021,01/10/2021,433810,433809.54,30/04/2021,0,0,-18,48087.9,47272.17,,,,,481081.71
1429,LIVING,LIVING NORD VIEW,CLIENTE 2367,São Paulo,3707,01,000305,30/09/2019,01/10/2021,408743,408743.05,30/04/2021,0,0,-1,82319.24,74324.18,,,,,483067.23
1429,LIVING,LIVING NORD VIEW,CLIENTE 2368,São Paulo,3707,01,000404,30/04/2019,01/10/2021,352579,352578.87,30/04/2021,0,0,-246,129724.94,116658.56,,,,,469237.43
1429,LIVING,LIVING NORD VIEW,CLIENTE 2369,São Paulo,3707,01,000503,20/02/2020,01/10/2021,226514,226513.97,30/04/2021,0,0,-16,251749.25,230929.66,,,,,457443.63
1429,LIVING,LIVING NORD VIEW,CLIENTE 2370,São Paulo,3707,01,000504,19/11/2019,01/10/2021,354431,354430.58,30/04/2021,0,0,-25,113079.28,103576.58,,,,,458007.16
1429,LIVING,LIVING NORD VIEW,CLIENTE 2371,São Paulo,3707,01,000505,28/02/2021,01/10/2021,399774,399774.43,30/04/2021,0,0,-21,113297.39,110242.87,,,,,510017.3
1429,LIVING,LIVING NORD VIEW,CLIENTE 2372,São Paulo,3707,01,000506,30/04/2019,01/10/2021,350768,350767.59,30/04/2021,0,0,-10,150228.95,130392.03,,,,,481159.62
1526,LIVING,LIVING GRAND NORD,CLIENTE 2373,São Paulo,9312,01,000113,04/04/2019,01/10/2021,676384,676384.36,30/04/2021,0,0,-246,266709.33,235440.96,,,,,911825.32
1429,LIVING,LIVING NORD VIEW,CLIENTE 2374,São Paulo,3707,01,000508,31/01/2021,01/10/2021,372913,372912.97,30/04/2021,0,0,-246,178572.79,174336.44,,,,,547249.41
1429,LIVING,LIVING NORD VIEW,CLIENTE 2375,São Paulo,3707,01,000601,16/10/2019,01/10/2021,332382,332381.87,30/04/2021,0,0,-246,380368.81,366990.63,,,,,699372.5
1429,LIVING,LIVING NORD VIEW,CLIENTE 2376,São Paulo,3707,01,000605,30/09/2020,01/10/2021,372844,372843.77,30/04/2021,0,0,-246,127461.26,123576.08,,,,,496419.85
1429,LIVING,LIVING NORD VIEW,CLIENTE 2377,São Paulo,3707,01,000607,19/11/2019,01/10/2021,399409,399408.57,30/04/2021,0,0,-10,169070.66,153855.99,,,,,553264.56
1429,LIVING,LIVING NORD VIEW,CLIENTE 2378,São Paulo,3707,01,000608,30/09/2019,01/10/2021,236197,236197.48,30/04/2021,0,0,-20,278496.6,246558.46,,,,,482755.94
1429,LIVING,LIVING NORD VIEW,CLIENTE 2379,São Paulo,3707,01,000802,27/07/2020,01/10/2021,131993,131993.36,30/04/2021,0,0,-81,533547.51,492732.09,,,,,624725.45
1429,LIVING,LIVING NORD VIEW,CLIENTE 2380,São Paulo,3707,01,000807,30/07/2019,01/10/2021,392948,392948.39,30/04/2021,0,0,-15,192257.22,171190.14,,,,,564138.53
1526,LIVING,LIVING GRAND NORD,CLIENTE 2381,São Paulo,9312,01,000182,26/04/2019,01/10/2021,454699,454699.04,30/04/2021,0,0,-9,499242.34,432418.61,,,,,887117.65
1526,LIVING,LIVING GRAND NORD,CLIENTE 2382,São Paulo,9312,01,000043,30/04/2019,01/10/2021,667337,667336.65,30/04/2021,0,0,-15,238793.62,213110.47,,,,,880447.12
1526,LIVING,LIVING GRAND NORD,CLIENTE 2383,São Paulo,9312,01,000093,22/05/2019,01/10/2021,792118,792118.15,30/04/2021,0,0,-15,182224.97,166312.33,,,,,958430.48
1526,LIVING,LIVING GRAND NORD,CLIENTE 2384,São Paulo,9312,01,000033,28/05/2019,01/10/2021,627950,627949.69,30/04/2021,0,0,-12,272901.51,249573.1,,,,,877522.79
1526,LIVING,LIVING GRAND NORD,CLIENTE 2385,São Paulo,9312,01,000121,30/05/2019,01/10/2021,763198,763197.54,30/04/2021,0,0,-26,175952.18,159595.53,,,,,922793.07
1526,LIVING,LIVING GRAND NORD,CLIENTE 2386,São Paulo,9312,01,000034,31/05/2019,01/10/2021,637886,637886.33,30/04/2021,0,0,-10,296083.4,272678.88,,,,,910565.21
1526,LIVING,LIVING GRAND NORD,CLIENTE 2387,São Paulo,9312,01,000103,27/06/2019,01/10/2021,818707,818707.3,30/04/2021,0,0,-25,202545.62,183922.7,,,,,1002630
1526,LIVING,LIVING GRAND NORD,CLIENTE 2388,São Paulo,9312,01,000014,25/07/2019,01/10/2021,814672,814672.17,30/04/2021,0,0,-15,130004.4,121603.45,,,,,936275.62
1526,LIVING,LIVING GRAND NORD,CLIENTE 2389,São Paulo,9312,01,000044,19/08/2019,01/10/2021,172387,172386.95,30/04/2021,0,0,-93,710197.26,638470.64,,,,,810857.59
1526,LIVING,LIVING GRAND NORD,CLIENTE 2390,São Paulo,9312,01,000143,27/08/2019,01/10/2021,795940,795939.97,30/04/2021,0,0,-15,212318.44,192615.44,,,,,988555.41
1526,LIVING,LIVING GRAND NORD,CLIENTE 2391,São Paulo,9312,01,000172,05/09/2019,01/10/2021,822951,822951.28,30/04/2021,0,0,-30,188635.81,173056.07,,,,,996007.35
1526,LIVING,LIVING GRAND NORD,CLIENTE 2392,São Paulo,9312,01,000163,27/09/2019,01/10/2021,917072,917071.61,30/04/2021,0,0,-30,125307.72,118307.66,,,,,1035379.27
1526,LIVING,LIVING GRAND NORD,CLIENTE 2393,São Paulo,9312,01,000193,27/09/2019,01/10/2021,751508,751508.1,30/04/2021,0,0,-25,265431.92,245236.53,,,,,996744.63
1526,LIVING,LIVING GRAND NORD,CLIENTE 2394,São Paulo,9312,01,000013,08/10/2019,01/10/2021,715116,715116.32,30/04/2021,0,0,-30,191426.18,176705.32,,,,,891821.64
1526,LIVING,LIVING GRAND NORD,CLIENTE 2395,São Paulo,9312,01,000051,12/11/2018,01/10/2021,793148,793147.85,30/04/2021,0,0,-10,142881.58,129650.86,,,,,922798.71
1526,LIVING,LIVING GRAND NORD,CLIENTE 2396,São Paulo,9312,01,000151,09/06/2020,01/10/2021,741681,741681.48,30/04/2021,0,0,-10,216186.3,202151.91,,,,,943833.39
1526,LIVING,LIVING GRAND NORD,CLIENTE 2397,São Paulo,9312,01,000092,29/06/2020,01/10/2021,519142,519141.66,30/04/2021,0,0,-154,394929.95,357289.5,,,,,876431.16
1526,LIVING,LIVING GRAND NORD,CLIENTE 2398,São Paulo,9312,01,000011,31/08/2020,01/10/2021,692964,692964.14,30/04/2021,0,0,-12,216987.01,202913.81,,,,,895877.95
1526,LIVING,LIVING GRAND NORD,CLIENTE 2399,São Paulo,9312,01,000052,29/09/2020,01/10/2021,16512,16512.28,30/04/2021,0,0,-15,883291.1,873878.89,,,,,890391.17
1526,LIVING,LIVING GRAND NORD,CLIENTE 2400,São Paulo,9312,01,000203,30/12/2020,01/10/2021,1129951,1129950.99,30/04/2021,0,0,-28,473029.19,452158.21,,,,,1582109.2
2060,LIVING,LIVING VISION,CLIENTE 2401,São Paulo,9078,01,000704,27/11/2018,01/10/2021,311060,311060.16,30/04/2021,0,0,-20,64391.38,58006.97,,,,,369067.13
2060,LIVING,LIVING VISION,CLIENTE 2402,São Paulo,9078,01,000202,28/11/2018,01/10/2021,277469,277468.54,30/04/2021,0,0,-20,62056.98,56744.72,,,,,334213.26
2060,LIVING,LIVING VISION,CLIENTE 2403,São Paulo,9078,01,000309,28/11/2018,01/10/2021,306736,306736.05,30/04/2021,0,0,-20,67771.15,61740.64,,,,,368476.69
2060,LIVING,LIVING VISION,CLIENTE 2404,São Paulo,9078,01,000605,28/11/2018,01/10/2021,331469,331469.03,30/04/2021,0,0,-20,60401.85,55627.99,,,,,387097.02
2060,LIVING,LIVING VISION,CLIENTE 2405,São Paulo,9078,01,000811,28/11/2018,01/10/2021,435764,435764.17,30/04/2021,0,0,-10,92705.29,84341.11,,,,,520105.28
2060,LIVING,LIVING VISION,CLIENTE 2406,São Paulo,9078,01,000812,28/11/2018,01/10/2021,429706,429705.98,30/04/2021,0,0,-20,71151.56,64728.92,,,,,494434.9
2060,LIVING,LIVING VISION,CLIENTE 2407,São Paulo,9078,01,000911,28/11/2018,01/10/2021,448954,448953.93,30/04/2021,0,0,-25,84591.32,77224.33,,,,,526178.26
2060,LIVING,LIVING VISION,CLIENTE 2408,São Paulo,9078,01,001001,28/11/2018,01/10/2021,78002,78001.87,30/04/2021,0,0,-20,270749.65,233573.51,,,,,311575.38
2060,LIVING,LIVING VISION,CLIENTE 2409,São Paulo,9078,01,000212,29/11/2018,01/10/2021,390300,390300.16,30/04/2021,0,0,-8,75075.1,68284.77,,,,,458584.93
2060,LIVING,LIVING VISION,CLIENTE 2410,São Paulo,9078,01,000302,29/11/2018,01/10/2021,233293,233292.92,30/04/2021,0,0,-30,102570.27,93798.02,,,,,327090.94
2060,LIVING,LIVING VISION,CLIENTE 2411,São Paulo,9078,01,000312,29/11/2018,01/10/2021,391592,391592.25,30/04/2021,0,0,-20,76181.72,69683.15,,,,,461275.4
2060,LIVING,LIVING VISION,CLIENTE 2412,São Paulo,9078,01,000404,29/11/2018,01/10/2021,291889,291889.21,30/04/2021,0,0,-20,60823.14,55226.79,,,,,347116
2060,LIVING,LIVING VISION,CLIENTE 2413,São Paulo,9078,01,000411,29/11/2018,01/10/2021,419790,419789.66,30/04/2021,0,0,-10,85215.64,78724.8,,,,,498514.46
2060,LIVING,LIVING VISION,CLIENTE 2414,São Paulo,9078,01,000607,29/11/2018,01/10/2021,305115,305114.95,30/04/2021,0,0,-246,85099.41,76407.11,,,,,381522.06
2060,LIVING,LIVING VISION,CLIENTE 2415,São Paulo,9078,01,000101,30/11/2018,01/10/2021,290213,290212.8,30/04/2021,0,0,-10,62222.96,56056.73,,,,,346269.53
2060,LIVING,LIVING VISION,CLIENTE 2416,São Paulo,9078,01,000208,30/11/2018,01/10/2021,290285,290285.33,30/04/2021,0,0,-20,54865.03,49800.91,,,,,340086.24
2060,LIVING,LIVING VISION,CLIENTE 2417,São Paulo,9078,01,000808,30/11/2018,01/10/2021,299084,299083.65,30/04/2021,0,0,-25,73748.22,68164.89,,,,,367248.54
2060,LIVING,LIVING VISION,CLIENTE 2418,São Paulo,9078,01,001009,30/11/2018,01/10/2021,340587,340586.57,30/04/2021,0,0,-20,71072.02,64874.02,,,,,405460.59
2060,LIVING,LIVING VISION,CLIENTE 2419,São Paulo,9078,01,001010,30/11/2018,01/10/2021,290109,290109.43,30/04/2021,0,0,-246,93029.92,84838.14,,,,,374947.57
2060,LIVING,LIVING VISION,CLIENTE 2420,São Paulo,9078,01,000610,30/11/2018,01/10/2021,273608,273608.22,30/04/2021,0,0,-51,98708.21,90194.06,,,,,363802.28
2060,LIVING,LIVING VISION,CLIENTE 2421,São Paulo,9078,01,000106,30/11/2018,01/10/2021,225258,225257.51,30/04/2021,0,0,-246,104992.11,92785.46,,,,,318042.97
2060,LIVING,LIVING VISION,CLIENTE 2422,São Paulo,9078,01,000209,30/11/2018,01/10/2021,299110,299109.85,30/04/2021,0,0,-22,72421.94,65356.51,,,,,364466.36
2060,LIVING,LIVING VISION,CLIENTE 2423,São Paulo,9078,01,000511,30/11/2018,01/10/2021,357118,357117.68,30/04/2021,0,0,-30,155292.28,138824.94,,,,,495942.62
2060,LIVING,LIVING VISION,CLIENTE 2424,São Paulo,9078,01,000907,30/11/2018,01/10/2021,1061,1060.67,30/04/2021,0,0,-24,378227.96,346052.51,,,,,347113.18
2060,LIVING,LIVING VISION,CLIENTE 2425,São Paulo,9078,01,001012,30/11/2018,01/10/2021,399920,399966.56,30/04/2021,0,0,0,105628.56,95633.6,,,,,495600.16
2060,LIVING,LIVING VISION,CLIENTE 2426,São Paulo,9078,01,001109,30/11/2018,01/10/2021,345992,345991.9,30/04/2021,0,0,-20,69119.52,62656.78,,,,,408648.68
2060,LIVING,LIVING VISION,CLIENTE 2427,São Paulo,9078,01,001702,30/11/2018,01/10/2021,328285,328284.98,30/04/2021,0,0,-20,72069.15,65547.49,,,,,393832.47
2060,LIVING,LIVING VISION,CLIENTE 2428,São Paulo,9078,01,001111,06/12/2018,01/10/2021,433567,433567.42,30/04/2021,0,0,-1,102131.76,89473.39,,,,,523040.81
2060,LIVING,LIVING VISION,CLIENTE 2429,São Paulo,9078,01,001203,07/12/2018,01/10/2021,274678,274677.69,30/04/2021,0,0,-20,140843.14,134025.75,,,,,408703.44
2060,LIVING,LIVING VISION,CLIENTE 2430,São Paulo,9078,01,000912,08/12/2018,01/10/2021,295662,295662.12,30/04/2021,0,0,-20,209941.6,198551.88,,,,,494214
2060,LIVING,LIVING VISION,CLIENTE 2431,São Paulo,9078,01,000609,14/12/2018,01/10/2021,316375,316375.47,30/04/2021,0,0,-61,84268.3,74829.84,,,,,391205.31
2060,LIVING,LIVING VISION,CLIENTE 2432,São Paulo,9078,01,000803,14/12/2018,01/10/2021,324993,324992.69,30/04/2021,0,0,-20,75814.11,69127.65,,,,,394120.34
2060,LIVING,LIVING VISION,CLIENTE 2433,São Paulo,9078,01,000905,14/12/2018,01/10/2021,337186,337186.5,30/04/2021,0,0,-20,63660.36,58296.75,,,,,395483.25
2060,LIVING,LIVING VISION,CLIENTE 2434,São Paulo,9078,01,000710,17/12/2018,01/10/2021,246019,246019.42,30/04/2021,0,0,-246,128335.29,116793.83,,,,,362813.25
2060,LIVING,LIVING VISION,CLIENTE 2435,São Paulo,9078,01,000308,18/12/2018,01/10/2021,286269,286269.49,30/04/2021,0,0,-15,63591.97,57669.76,,,,,343939.25
2060,LIVING,LIVING VISION,CLIENTE 2436,São Paulo,9078,01,000405,18/12/2018,01/10/2021,240122,240178.6,30/04/2021,0,0,0,116082.86,103031.27,,,,,343209.87
2060,LIVING,LIVING VISION,CLIENTE 2437,São Paulo,9078,01,001309,21/12/2018,01/10/2021,357988,357987.79,30/04/2021,0,0,-16,70593.02,64905.78,,,,,422893.57
2060,LIVING,LIVING VISION,CLIENTE 2438,São Paulo,9078,01,000908,28/12/2018,01/10/2021,233391,233390.79,30/04/2021,0,0,-20,143516.24,134277.87,,,,,367668.66
2060,LIVING,LIVING VISION,CLIENTE 2439,São Paulo,9078,01,001110,28/12/2018,01/10/2021,301227,301226.88,30/04/2021,0,0,-9,91216.33,82874.76,,,,,384101.64
2060,LIVING,LIVING VISION,CLIENTE 2440,São Paulo,9078,01,000305,31/12/2018,01/10/2021,268075,268074.99,30/04/2021,0,0,-246,95261.2,83948.8,,,,,352023.79
2060,LIVING,LIVING VISION,CLIENTE 2441,São Paulo,9078,01,000512,31/12/2018,01/10/2021,304373,304373.35,30/04/2021,0,0,-10,175190.69,155706.28,,,,,460079.63
2060,LIVING,LIVING VISION,CLIENTE 2442,São Paulo,9078,01,000802,08/01/2019,01/10/2021,305104,305104.29,30/04/2021,0,0,-20,65888.52,60098.3,,,,,365202.59
2060,LIVING,LIVING VISION,CLIENTE 2443,São Paulo,9078,01,001103,08/02/2019,01/10/2021,332999,332999.36,30/04/2021,0,0,-10,82929.17,75048.11,,,,,408047.47
2060,LIVING,LIVING VISION,CLIENTE 2444,São Paulo,9078,01,000701,18/02/2019,01/10/2021,250185,250184.9,30/04/2021,0,0,-277,131290.04,117356.6,,,,,367541.5
2060,LIVING,LIVING VISION,CLIENTE 2445,São Paulo,9078,01,000709,20/02/2019,01/10/2021,278853,278853,30/04/2021,0,0,-25,115424.89,102875.45,,,,,381728.45
2060,LIVING,LIVING VISION,CLIENTE 2446,São Paulo,9078,01,000105,27/02/2019,01/10/2021,282743,282742.77,30/04/2021,0,0,-277,71653.43,66038.7,,,,,348781.47
2060,LIVING,LIVING VISION,CLIENTE 2447,São Paulo,9078,01,000504,28/02/2019,01/10/2021,265783,265783.31,30/04/2021,0,0,-277,86750.14,79945.58,,,,,345728.89
2060,LIVING,LIVING VISION,CLIENTE 2448,São Paulo,9078,01,000205,28/02/2019,01/10/2021,286226,286225.83,30/04/2021,0,0,-20,73190.34,65864.51,,,,,352090.34
2060,LIVING,LIVING VISION,CLIENTE 2449,São Paulo,9078,01,000307,28/02/2019,01/10/2021,261486,261486.12,30/04/2021,0,0,-277,95078.96,85053.82,,,,,346539.94
2060,LIVING,LIVING VISION,CLIENTE 2450,São Paulo,9078,01,000505,28/02/2019,01/10/2021,292225,292225.21,30/04/2021,0,0,-20,72962.6,65669.01,,,,,357894.22
2060,LIVING,LIVING VISION,CLIENTE 2451,São Paulo,9078,01,000407,12/03/2019,01/10/2021,198378,198378.19,30/04/2021,0,0,-20,158196.85,142234.37,,,,,340612.56
2060,LIVING,LIVING VISION,CLIENTE 2452,São Paulo,9078,01,001106,12/03/2019,01/10/2021,311167,311167.41,30/04/2021,0,0,-10,69563.22,64556.14,,,,,375723.55
2060,LIVING,LIVING VISION,CLIENTE 2453,São Paulo,9078,01,001212,20/03/2019,01/10/2021,404159,404159.43,30/04/2021,0,0,-185,111088.55,97495.47,,,,,501654.9
2060,LIVING,LIVING VISION,CLIENTE 2454,São Paulo,9078,01,001104,22/03/2019,01/10/2021,316492,316491.69,30/04/2021,0,0,-15,75120.67,68727.9,,,,,385219.59
2060,LIVING,LIVING VISION,CLIENTE 2455,São Paulo,9078,01,000604,30/03/2019,01/10/2021,317878,317877.86,30/04/2021,0,0,-13,59609.68,54217.97,,,,,372095.83
2060,LIVING,LIVING VISION,CLIENTE 2456,São Paulo,9078,01,000702,30/03/2019,01/10/2021,307606,307605.98,30/04/2021,0,0,-20,58658.8,53633.32,,,,,361239.3
2060,LIVING,LIVING VISION,CLIENTE 2457,São Paulo,9078,01,000207,31/03/2019,01/10/2021,250322,250321.83,30/04/2021,0,0,-25,102543.23,89658.5,,,,,339980.33
2060,LIVING,LIVING VISION,CLIENTE 2458,São Paulo,9078,01,000602,31/03/2019,01/10/2021,303673,303672.58,30/04/2021,0,0,-20,62601.49,57290.22,,,,,360962.8
2060,LIVING,LIVING VISION,CLIENTE 2459,São Paulo,9078,01,000606,10/04/2019,01/10/2021,292120,292120.17,30/04/2021,0,0,-25,71970.55,65424.84,,,,,357545.01
2060,LIVING,LIVING VISION,CLIENTE 2460,São Paulo,9078,01,000902,10/04/2019,01/10/2021,310070,310070.09,30/04/2021,0,0,-15,60096.11,55387.64,,,,,365457.73
2060,LIVING,LIVING VISION,CLIENTE 2461,São Paulo,9078,01,001208,12/04/2019,01/10/2021,318317,318317.4,30/04/2021,0,0,-15,71542.64,65536.71,,,,,383854.11
2060,LIVING,LIVING VISION,CLIENTE 2462,São Paulo,9078,01,001304,30/04/2019,01/10/2021,344829,344829.1,30/04/2021,0,0,-30,60379.25,55449.61,,,,,400278.71
2060,LIVING,LIVING VISION,CLIENTE 2463,São Paulo,9078,01,000801,30/04/2019,01/10/2021,31731,31730.91,30/04/2021,0,0,-20,303050.01,261796.19,,,,,293527.1
2060,LIVING,LIVING VISION,CLIENTE 2464,São Paulo,9078,01,000403,09/05/2019,01/10/2021,321678,321678,30/04/2021,0,0,-20,54329.8,49717.8,,,,,371395.8
2060,LIVING,LIVING VISION,CLIENTE 2465,São Paulo,9078,01,001412,24/05/2019,01/10/2021,450707,450707.09,30/04/2021,0,0,-30,78537.17,71202.06,,,,,521909.15
2060,LIVING,LIVING VISION,CLIENTE 2466,São Paulo,9078,01,000401,25/05/2019,01/10/2021,292983,292983.22,30/04/2021,0,0,-10,65763.07,60234.26,,,,,353217.48
2060,LIVING,LIVING VISION,CLIENTE 2467,São Paulo,9078,01,001408,28/05/2019,01/10/2021,109546,109546.04,30/04/2021,0,0,-31,260580.32,234302.36,,,,,343848.4
2060,LIVING,LIVING VISION,CLIENTE 2468,São Paulo,9078,01,001002,30/05/2019,01/10/2021,321585,321584.65,30/04/2021,0,0,-20,56117.9,51512.36,,,,,373097.01
2060,LIVING,LIVING VISION,CLIENTE 2469,São Paulo,9078,01,000903,31/05/2019,01/10/2021,328350,328350.33,30/04/2021,0,0,-1,73386.32,67209.4,,,,,395559.73
2060,LIVING,LIVING VISION,CLIENTE 2470,São Paulo,9078,01,001202,31/05/2019,01/10/2021,184972,184972.31,30/04/2021,0,0,-20,174887.37,154389.95,,,,,339362.26
2060,LIVING,LIVING VISION,CLIENTE 2471,São Paulo,9078,01,000201,18/06/2019,01/10/2021,305339,305338.83,30/04/2021,0,0,-20,54661.51,50147.27,,,,,355486.1
2060,LIVING,LIVING VISION,CLIENTE 2472,São Paulo,9078,01,000211,18/06/2019,01/10/2021,357140,357140.5,30/04/2021,0,0,-185,123653.67,112481.05,,,,,469621.55
2060,LIVING,LIVING VISION,CLIENTE 2473,São Paulo,9078,01,001303,25/06/2019,01/10/2021,356698,356697.64,30/04/2021,0,0,-25,63686.78,57862.08,,,,,414559.72
2060,LIVING,LIVING VISION,CLIENTE 2474,São Paulo,9078,01,001402,27/06/2019,01/10/2021,264904,264904.16,30/04/2021,0,0,-1,138714.06,122662.36,,,,,387566.52
2060,LIVING,LIVING VISION,CLIENTE 2475,São Paulo,9078,01,001102,30/06/2019,01/10/2021,319070,319070.21,30/04/2021,0,0,-17,55331.22,51104.81,,,,,370175.02
2060,LIVING,LIVING VISION,CLIENTE 2476,São Paulo,9078,01,001008,31/07/2019,01/10/2021,317701,317700.5,30/04/2021,0,0,-15,61035.47,55892.58,,,,,373593.08
2060,LIVING,LIVING VISION,CLIENTE 2477,São Paulo,9078,01,000810,14/08/2019,01/10/2021,320896,320895.8,30/04/2021,0,0,-10,58399.74,54156.19,,,,,375051.99
2060,LIVING,LIVING VISION,CLIENTE 2478,São Paulo,9078,01,001510,16/08/2019,01/10/2021,323431,323431.25,30/04/2021,0,0,-185,80096.6,73423.24,,,,,396854.49
2060,LIVING,LIVING VISION,CLIENTE 2479,São Paulo,9078,01,000107,20/08/2019,01/10/2021,278070,278069.92,30/04/2021,0,0,-30,78023.27,73543.27,,,,,351613.19
2060,LIVING,LIVING VISION,CLIENTE 2480,São Paulo,9078,01,000805,31/08/2019,01/10/2021,338195,338195.22,30/04/2021,0,0,-20,54893.77,50552.27,,,,,388747.49
2060,LIVING,LIVING VISION,CLIENTE 2481,São Paulo,9078,01,001105,31/08/2019,01/10/2021,310403,310403.14,30/04/2021,0,0,-277,91687.43,84498.13,,,,,394901.27
2060,LIVING,LIVING VISION,CLIENTE 2482,São Paulo,9078,01,001508,31/08/2019,01/10/2021,337238,337237.81,30/04/2021,0,0,-20,59522.95,54207.06,,,,,391444.87
2060,LIVING,LIVING VISION,CLIENTE 2483,São Paulo,9078,01,000508,04/09/2019,01/10/2021,159809,159808.66,30/04/2021,0,0,-10,183463.18,162886.17,,,,,322694.83
2060,LIVING,LIVING VISION,CLIENTE 2484,São Paulo,9078,01,001704,16/09/2019,01/10/2021,187775,187775.17,30/04/2021,0,0,-30,213953.16,193566.13,,,,,381341.3
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2485,São Paulo,3059,01,000002,24/04/2018,01/06/2021,187672,187672.11,30/04/2021,0,0,-154,671794.85,609371.36,,,,,797043.47
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2486,São Paulo,3059,01,000006,31/03/2019,01/06/2021,452256,452370.53,30/04/2021,0,0,0,156140.51,141237.08,,,,,593607.61
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2487,São Paulo,3059,01,000007,30/07/2018,01/06/2021,451455,451454.99,30/04/2021,0,0,-154,486099.83,421914.7,,,,,873369.69
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2488,São Paulo,3059,01,000012,30/04/2018,01/06/2021,376205,376205.33,30/04/2021,0,0,-154,453744.94,404043.2,,,,,780248.53
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2489,São Paulo,3059,01,000014,27/04/2018,01/06/2021,438361,438361.43,30/04/2021,0,0,-62,170461.02,153705.32,,,,,592066.75
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2490,São Paulo,3059,01,000016,28/09/2018,01/06/2021,462473,462472.75,30/04/2021,0,0,-61,129705.8,114800.31,,,,,577273.06
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2491,São Paulo,3059,01,000018,31/08/2018,01/06/2021,319000,319000.18,30/04/2021,0,0,-154,484613.69,429237.67,,,,,748237.85
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2492,São Paulo,3059,01,000021,27/04/2018,01/06/2021,489578,489577.96,30/04/2021,0,0,-154,334807.93,309155.18,,,,,798733.14
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2493,São Paulo,3059,01,000024,31/07/2018,01/06/2021,31929,31929.31,30/04/2021,0,0,-154,534336.54,464515.19,,,,,496444.5
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2494,São Paulo,3059,01,000026,31/10/2020,01/06/2021,445900,445899.98,30/04/2021,0,0,-154,158865.77,151216.98,,,,,597116.96
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2495,São Paulo,3059,01,000031,31/03/2021,01/06/2021,492500,492500,30/04/2021,0,0,-92,291122.5,291122.5,,,,,783622.5
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2496,São Paulo,3059,01,000032,31/08/2018,01/06/2021,456882,456882.3,30/04/2021,0,0,-154,392964.83,342127.86,,,,,799010.16
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2497,São Paulo,3059,01,000035,29/12/2020,01/06/2021,295084,295084.38,30/04/2021,0,0,-11,279347.49,266642.23,,,,,561726.61
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2498,São Paulo,3059,01,000036,30/10/2020,01/06/2021,447023,447023.46,30/04/2021,0,0,-154,133902.44,125996.47,,,,,573019.93
1928,LIVING,LIVING PRIVILÈGE,CLIENTE 2499,São Paulo,3059,01,000037,24/04/2018,01/06/2021,348271,348271.4,30/04/2021,0,0,-154,525032.72,483113.21,,,,,831384.61
